,id,title,image_url,price,rating,reviews,category
436,437,슈가언니 [나일론 & 빅사이즈] 투웨이 - 조거 or 와이드핏 여름 얇은 바스락 카고 팬츠,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/d125/02f9dc9682eee56ceb3c46f6071f703bff4cbc38e5004b11527f1437ef4a.png,17900,5.0,449,woman_clothes
437,438,"햅번홀리데이 여리핏 시스루 옆트임 니트 커버업, 화이트",https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/c8de/c6a249a327cefaa93785041e9c169361d5accf2d0e1da8077aa906f2778b.jpg,14000,4.5,93,woman_clothes
438,439,후그 수영 컴포트 실리콘 브라캡 2세트 (4PCS) 수영브라캡,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/8534/474bb9cdbbb0895518c3da9d7f48351eec491b8e194adc6a715687535c3e.jpg,11090,4.5,1374,woman_clothes
439,440,[오지다] 여성용 빅사이즈 데님팬츠 88까지 와이드 청바지,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/04ae/4407852a74a3342074aa55f91847e6eec4fc7fabbb7c3f75edf4fed8eeec.jpg,12900,4.0,788,woman_clothes
440,441,"[44~66] 비키비키 디아즈 커버업 팔뚝 살안타 수영복 루즈핏 긴팔 여름 니트 휴양지룩 바캉스 비치웨어, 화이트",https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/a45b/67c9af4d88d671859ad0b6b7b1b61aed06b975db1f08cb099902cb115f55.jpg,18000,5.0,1,woman_clothes
441,442,아피나르 여성용 썸머 키작녀 밴딩 냉장고바지 쿨링팬츠 시원한밴딩팬츠,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/125427584228963-340a8d9f-bd60-42aa-8e57-c37b99575453.jpg,7300,4.5,383,woman_clothes
442,443,"여성 여름 수영복 세트 캐주얼 끈나시 상의 반바지 반팔 티셔츠 상하의 3피스 세트 스포츠 비키니 래쉬가드 3종 세트 MJS, 스타일1, 블루",https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/65ab/82c72c0cc3d336020cea4919f7feb994bacbbb50e25431b5c70bde046d75.jpg,20260,5.0,53,woman_clothes
443,444,데일리앤 릴런드 루즈핏 레터링 민소매 나시 홈드레스 롱원피스,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/bc6f/f5dd4b471b35f1ecd5ddd5564a9814f5a2720425fc8f6b73c81c6fcc9a52.jpg,15800,4.5,513,woman_clothes
444,445,"위크나인 남녀공용 데이즈 래쉬가드, 형광핑크",https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/68e7/8e49088c0cf2e3e4ae4c032e64f299c3f5ebd1d6ee53a4143f41f98d932c.jpg,19900,5.0,521,woman_clothes
445,446,더탑 여성용 빅사이즈 여름 4부 트임 밴딩 면 반바지,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/7b99/9054deb53b19462f19c10e98b10c22624a67fe1c5f3f483d64a923cd86b8.jpg,19800,5.0,114,woman_clothes
446,447,로지 오버핏 여성민소매티셔츠,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/d442/07676fb30fc0a315ae30019d3c29daacd57510572db662d8406f16ec4236.jpg,9900,5.0,11,woman_clothes
447,448,"튜브트리 여성용 하이웨스트 비키니팬티 B6206, 블랙",https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/07/09/20/1/d91bbfc1-6a63-4523-829a-ef336cc6277a.jpg,9900,4.5,234,woman_clothes
448,449,21마일 여성용 2부 실내 수영복,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/c8f4/5fe3d438c3f41dc9be8330648c6d4088e55037486430ed0fa1e7f1770d2c.jpg,19900,4.5,65,woman_clothes
449,450,어썸블리 여성용 알로하 반바지 워터 레깅스 9부,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2022/01/03/10/0/b6aa5b73-5aec-425c-9cd4-a3ac11e01ac7.jpg,21900,5.0,293,woman_clothes
450,451,몽벨 여성 퍼포먼스L 카고 5부 팬츠_MW3FMWPH86,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/55d6/6001f0e731dc1ce469f1712b57671b3af61497a84f4e92c07829f5075c53.jpg,17550,4.5,24,woman_clothes
451,452,ELLE PARIS 여성 저지 프린트 반팔 원피스,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/8496477750139012-07836923-e210-445f-b681-b634567a3883.jpg,11580,5.0,520,woman_clothes
452,453,펀한커플 무지 워터레깅스,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/955548565054839-b0e6244c-4a45-4f97-9832-a7dc99049ec1.jpg,14900,5.0,721,woman_clothes
453,454,내장 브라 민소매 캡나시 캐미솔 화이트1+블랙1,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/8618/b042db10950d774af71599a14a13238081444115d4ff98ce4056a8970b29.jpg,17300,4.5,70,woman_clothes
454,455,글라모라 여성 브이넥 니트 나시 2P,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/0e2b/3bec8eb3006b4459689ac9171395378701a55a23d2744dae137abb841913.jpg,15900,5.0,130,woman_clothes
455,456,"블랙몬스터핏 남성 여성 래쉬가드 커플 비치웨어 루즈핏 긴팔 빅사이즈 상의, 몬스터서핑, M, 베이비블루",https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/4ac0/7b7b08fe56312a0c99b4fa4b2cd9880ffec5c4de0ea7f789a7e3a8a3c99f.jpg,27900,4.5,110,woman_clothes
456,457,아디다스 컴뱃스포츠 마샬아츠 5부 트레이닝 여름 반바지 S21ATMSH 남여공용 트레이닝복 트레이닝 팬츠,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/b8a9/1aed7ee43f02c65b478c737fc27d9fc2c6ef416d6e65fd89f68e3da54df9.jpg,38000,4.5,787,woman_clothes
457,458,엘쏘 여성용 썸머 하이웨스트 찢청 데님 숏 팬츠,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2024/02/19/19/3/5666591a-2d89-42cd-9ff8-57cc79bbc119.jpg,9950,5.0,135,woman_clothes
458,459,[오지다] 여성용 쫀드스판 밴딩 워싱 데님팬츠 빅사이즈,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/4a28/76b7ffbda518e8e9c2d50340e2f1daa4d27f441da723461f246f28ba7f06.jpg,17900,4.5,613,woman_clothes
459,460,가비진 여성용 아노락 밴딩 카고 조거 팬츠,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/3792124965076767-f820f290-2c86-424d-b600-012b48f598e2.jpg,13900,4.5,3147,woman_clothes
460,461,[자체제작] 엔비아 스퀘어퍼프 티셔츠,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/d70f/54f629d43a51e5d14bb638940d05c4c7fb5f845719f12ad8b5639bcf1a4e.jpg,12900,5.0,31,woman_clothes
461,462,여성용 쿠로키 무지 크롭티 T6381K12,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/4523589120592294-cd2cc32c-dd2f-4595-bf21-63af5f2d9c12.jpg,7000,4.5,1709,woman_clothes
462,463,허니데일 볼레로 니트크롭가디건 여리여리핏,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/0d8e/8cf87ba9d2910f1e3eb19004b005fc321027c2a6b714ad7b53bf42bf9b30.jpg,15900,5.0,7,woman_clothes
463,464,[2가지사이즈] 요즘대세 라인 핀턱 와이드 버뮤다 팬츠 남녀공용,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/e109/ed25c3fdde0a9313a36974897823032463a6c15eb9350176f21a267f3ad3.jpg,13900,5.0,15,woman_clothes
464,465,아쿠아티카 워터나시 래쉬가드 이너웨어 AQA911,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2018/06/29/9/8/abfffb7d-bc33-4ff3-80aa-7833191fa29f.jpg,11340,4.0,85,woman_clothes
465,466,헤링본 여성 래쉬가드 집업 수영복 긴팔 크롭 비치웨어 상의 RG345W,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/bbd6/a6755d2402b40c7498bba4bbeff97a71131533b4f70e988efde2baa2b77c.jpg,34800,5.0,60,woman_clothes
466,467,이너소울 여름 휴양지 원피스 에스닉 롱원피스,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/fa75/bc39e2b1113dd7078593b99677d5668c0a7cec3ecdfea0c7952b1e41e617.jpg,17500,4.5,16,woman_clothes
467,468,루핏스포츠 여성 라운드 쿨 여름 골프 냉감 롱티셔츠 자외선차단 쿨링 이너웨어,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/e2f4/180dbdadc65f9dc68c41fd1f7165f8e6a5e01c2af9755650c2f77eb79914.jpg,19900,4.5,811,woman_clothes
468,469,튜브트리 여성용 속바지 보드숏 B8201,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/nnfmdivv/fac69e3b331d4cad99cb0ff47cab89ab.jpg,26900,5.0,194,woman_clothes
469,470,[코코세븐] 1+1 브이넥 찰랑 스판 반팔 티셔츠 66 77 88 99 100,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/db24/4c31d11fdd3edcba2cfda9befaeb0969fc37890ff8e236cc3db14304111c.jpg,18500,4.5,7200,woman_clothes
470,471,린넨원피스 여름 반팔 원피스 슬림핏 벨트원피스,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/4256/2219010e202ee0bed2affdf8dee77d0d7bb33da0a5e7993618aa5ecb4ce1.jpeg,27790,4.5,51,woman_clothes
471,472,영메이 new YM23118S 여성용 허리밴딩 5부 여름 반바지,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/1d42/6ec89cc581c534c818013dadc73c8ae8e375be641307648161760a35db9e.jpg,23590,4.0,144,woman_clothes
472,473,[본토출하] LANTHOME 미백크림 검버섯 글루타치온 크림 멀티케어 기미 잡티 크림,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/3d11/08be86cd043f71ff9f84a1d695bc90f50ce54510873c4d220a50829720c2.jpg,17800,5.0,198,woman_clothes
473,474,클로제제 여성 밴딩 스판 와이드 쿨 5부 반바지 2종세트,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/7611/f3588f0db90fca6b150c0624e5ae7b51e98961fc63d11b72fe2fb5ff18b6.jpg,16900,5.0,58,woman_clothes
474,475,모르간 테일러드 더블버튼 원피스 1종 [24FW 최신상],https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/f820/d87727a435c0a9eca9ceff88749dd830db6c9df175d43a5ec4aa750dbcae.jpg,119900,4.5,2,woman_clothes
475,476,주디앤 여성 나빌레라 기본 민소매 나시티 2P,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/9d0e/aae85d1e3c50e30a884a23534076bab6fae603dd13eeb2c7f5198871b851.jpg,16900,4.0,158,woman_clothes
476,477,잇츠심플 부드러운 찰랑 레이온 무지 유넥 반팔티 1+1,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/2dcc/147d63b5e77070d78216961499b36b2d96d62ad915f68f4ac9a3ae913eff.jpg,16390,4.5,332,woman_clothes
477,478,스타일아유 1+1세트 여름 오버핏 반팔 레터링 티셔츠 하트체크T,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/1402/52cab7b38dee5a0f071d0d2d24bb8bd83598d0ce873158f01a1e8bd39510.jpg,14900,4.5,258,woman_clothes
478,479,RUNYAYA 빅사이즈 면 린넨 라운드 반팔 원피스 루즈핏 여름 주름 플레어 롱원피스 ~80kg까지,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/07a1/3a47a5b3e8b5e22921ef75585c9767a8c001978355977ee326f388552951.jpg,22900,5.0,44,woman_clothes
479,480,힙 커버 랩 스커트2024ddv,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/22fe/df31b90097fe9cadefd8dbdb47065344e345e9687dbdb9d0bfc2a287fdff.jpg,25000,4.5,929,woman_clothes
480,481,여름 반팔 셔츠형 원피스 루즈핏 A라인 부드러운 롱 원피스 순면 카라넥 여성치마 데일리룩,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/44da/8dcfb3d3d1f0cf769b7c9afd455f0df5ff7c414bfd41144abf3558fa8901.jpg,19900,5.0,16,woman_clothes
481,482,영메이 YM23136S 여성 여름 반바지 A라인 4부 팬츠,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/4d78/da176752538f6825c2410a24da7006fe46ce943d0e76a436d401c3957784.jpg,25150,4.0,26,woman_clothes
482,483,하늘바라기 여성용 심플 요일 롱 원피스,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/c713/cd9766e6919600280a40d6a935cd10972fee5692add986ecc3ebb946e56c.jpg,12800,4.5,1119,woman_clothes
483,484,"여성 비치웨어 보드숏 래쉬가드 팬츠 반바지 SW19813F, 블루/S[55]",https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/39c3/694f2ee07dcac4d87a3911ab9d9d9a5dec2f2682f17eb9736175ca22ce06.jpg,26000,4.5,19,woman_clothes
484,485,메이킹유 세트상품 반팔티 반바지 츄리닝복세트 트레이닝복세트 P8001아노락세트,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/d462/b30233aeded3dc80a26683db66479bc59cc0fee63b0a287c248e5f443a95.jpg,19900,4.0,457,woman_clothes
485,486,드림홈스 여성용 데일리5부레깅스,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/1241/95b6face09ae9da6eee0e3318e3c44d6893161c43c5e8e7f9dee229b5c5e.jpg,8780,4.5,1570,woman_clothes
486,487,하늘바라기 고인치 린넨 통 점프수트,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/b169/95b10335ba74d6122a6e2ee9c264f506bf82641c9e0c929e8a380b6b22ab.jpg,18800,4.5,557,woman_clothes
487,488,레이디스룸 국산 특양면 ~2XL 오버핏 고양이 프린팅 빅사이즈 박스 반팔 티셔츠,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/165b/20735c2da3120184a723fa75c65996386e0ea61394bd9f9d6a2a93d13038.jpg,17900,4.5,394,woman_clothes
488,489,실리콘 인조가슴 코스프레 여장 연출,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/e33a/6f6cf904a2aa3f5fee0e812353bc90376bcbe68814e58d188d97a17471a7.jpg,79800,4.5,37,woman_clothes
489,490,희야홈 신축성 심리스 끈나시 크롭 캡내장 3P세트,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/4a3b/dd6326270a8491b1e29c1d7aa67d7a6f5de5b19a36081abf924f8edceec2.jpg,16800,4.5,139,woman_clothes
490,491,헤링본 여성용 집업 수영복 빅사이즈 래쉬가드 비치웨어 루즈핏 바캉스룩 RC903W,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/10fb/952e48436343484d0819d7d3c4c6d2477b132b9d8303b2440897c560b2bf.jpg,28800,4.5,2606,woman_clothes
491,492,스퀘어넥 골지 나시티 스판 민소매 이너 슬리브리스,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/0403/e87406dce5ddbbcee108d491e4c2d4686dec638a8fb932f6d3dff5432917.jpg,9990,4.5,90,woman_clothes
492,493,위드후이린 MADE 여성용 핫썸머 트레이닝 밴딩 반바지 (3부/5부 2단 기장),https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/4srdffub/2bc719c10eaf4c50b0eac9f3635b4567.jpg,12250,4.5,74,woman_clothes
493,494,나이키 DRI-FIT PARK VII JERSEY SS 운동 헬스 러닝 반팔 저지,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/6a08/ffba12d9de4faed02cfcbbfa153db24300bfb3b56b97d4a1af64480a1a5a.jpg,19710,4.5,29,woman_clothes
494,495,데일리앤 1+1 비기닝 여성 여름 레터링 민소매 티셔츠 나시 이너 레이온 나시티,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/05ca/865d1764df0ae289292182684d74ebe667c2380b2f3a20f6a7e2c1688218.jpg,14800,4.5,28,woman_clothes
495,496,로로엘 여성 여름 와이드팬츠 8부 통바지 쿨스판,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/3bc9/fcc1748e7cd6a497466c0d3857902695c0eb3e57a40d4b49c869fb88d20c.jpg,15300,4.5,214,woman_clothes
496,497,[레티고] 옆트임 시스루 루즈 티셔츠,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/8767/44421838ad5b8ad291fc94fa965450d581379d9706a131ef10719f42f2cf.jpg,13310,4.0,42,woman_clothes
497,498,"래쉬가드 5부팬츠 커플 남자 여자 비치 반바지, 민트",https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/5895/335e59214ba9fcf7cfb028037786de4f96d74af1c4ff147ef0e1019b909c.jpg,12240,4.5,253,woman_clothes
498,499,루엔나 여성 슬림 이너나시 끈 민소매 블라우스,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/a171/36b59812cf83e459f989dc66c262b35b7a736f58aa44077c4b67eb95863f.jpg,19800,4.5,4,woman_clothes
499,500,"UPPERCUT 래쉬가드 세트 남여 커플세트 여성5종 남성3종, 혼합색상",https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/cfc7/aaacfb6aad493d3f0407c4c03f5f65d682acc4d2c4ddaa7d393704909ca3.jpg,27700,4.5,5674,woman_clothes
500,501,"여성 여름 수영복 세트 캐주얼 끈나시 상의 반바지 반팔 티셔츠 상하의 3피스 세트 스포츠 비키니 래쉬가드 3종 세트 MJS, 스타일1, 커피색",https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/45f0/aa54baa5e14dec4e136eddea7112612bcef046089ce274166b0246d81212.jpg,20690,5.0,53,woman_clothes
501,502,세이스타일 라엘 나시 A라인 원피스,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/c0cb/81a4bd6a06e638ae7f4fdf31d94ce662644e40bc939b219aa2c2601ef778.jpg,16900,4.5,1319,woman_clothes
502,503,내장 브라 민소매 캡나시 캐미솔 화이트1+블랙1,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/8618/b042db10950d774af71599a14a13238081444115d4ff98ce4056a8970b29.jpg,17700,4.0,27,woman_clothes
503,504,브이넥 슬림핏 면티 여성 반팔티 스판티 슬림핏 여름 티셔츠 베이직 반소매,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/7180/66eca766c5ae55a4151f9544801fc901abd90731f382ca8fe72f6a7be4b9.jpg,10900,4.5,32,woman_clothes
504,505,"아웃사이즈 OM8819 3피스 반팔 반바지 래쉬가드 세트, 블루",https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/dc81/4ff1f5711e2e2dcfdd22b8cb815fb3af8d7137ef6ecc70d7db5d53f973c7.jpg,35800,4.5,95,woman_clothes
505,506,엠엠스포츠 여성 여름 군살 커버 망사 매쉬 빅사이즈 골프 조끼 베스트,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/83be/51f1010a17832dfe9698108c23380f0365155e7d184d57aabfe07a0cd4d9.jpg,29900,4.5,8,woman_clothes
506,507,텐투투니 브라캡 나시 3P세트 끈나시 브라탑 캡내장 크롭,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/93ae/9e788e7efa8f2fcfebc4825b1f9353276e3e90519014967c83c70474efb2.png,13890,4.5,20,woman_clothes
507,508,1매 헬로버디 여름 UV 자외선 차단 골프스타킹 무광 냉감 스포츠용 레깅스,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/69f7/197bc9865774566ba49fa9e4491d693443499f6470166b669d0c8e35d28a.jpg,8900,4.0,1392,woman_clothes
508,509,베르슈어 베이직 골지 슬림 민소매 나시 3종,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/0604/9ca39c103dcdb893b9fd3a625f3c93d0a3115b568cfecab01bac14d79251.jpg,13800,5.0,53,woman_clothes
509,510,"[후기인증&자체제작] 비키비키 쥬시 모노키니 셔링 여성 여자 끈 심플 비치 여름 셔링 원피스 수영복 체형커버 6C, 레드",https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/de5b/405fc3baa881d04acd133bc8db752a0b56de8729472f513ac7ef9639113e.jpg,36100,5.0,85,woman_clothes
510,511,베이직엘르 여성 롱브라탑 BEL-S233K,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2019/05/27/19/4/0cb2cc9d-61bf-4cee-8405-3be928aaab1e.jpg,26700,4.5,181,woman_clothes
511,512,[발리걸] 썸머 비치 시스루 루즈핏 옆트임 긴팔 티셔츠,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/ef28/730e5be1c43daeed8a44b30a42bf3d40e73878a661a53150bc3f8c008039.JPG,14250,5.0,29,woman_clothes
